,item,predictions,cosine_predicted
35612,fawn,Prom,[0.78664647]
35613,fawn,Science,[0.78612235]
35614,fawn,Education,[0.78599551]
35615,fax,Convertible,[0.8255958]
35616,fax,Travel,[0.82405705]
35617,fax,Dating,[0.81796365]
35618,fax,Shopping,[0.81497673]
35619,fax,Beauty,[0.81401042]
35620,fax,Movies,[0.81123855]
35621,fax,Science,[0.80825231]
35622,fax,Sports,[0.80805608]
35623,fax,Prom,[0.80804846]
35624,fax,Television,[0.80748895]
35625,fax,Education,[0.80422414]
35626,fax,Laptops,[0.80162725]
35627,fax,Commercial Trucks,[0.80015646]
35628,fax,Pickup Trucks,[0.79907017]
35629,fax,Smartphones,[0.79815433]
35630,fax,Minivan,[0.79620264]
35631,fax,Shaving,[0.79601522]
35632,fax,Auto Type,[0.79581888]
35633,fax,Office Property,[0.79516828]
35634,fax,Desktops,[0.79515878]
35635,fax,Cruises,[0.79438353]
35636,fax,Auto Rentals,[0.7934443]
35637,fax,Road-Side Assistance,[0.79325727]
35638,fax,Land and Farms,[0.79291642]
35639,fax,Telecommunications Industry,[0.79280777]
35640,fax,SUV,[0.79251739]
35641,fax,Pets,[0.79240629]
35642,fax,Cats,[0.7920437]
35643,fax,Air Travel,[0.79089623]
35644,fax,Auto Repair,[0.79086385]
35645,fax,Camping,[0.790559]
35646,fax,Birds,[0.78964673]
35647,fax,Rail Travel,[0.78964412]
35648,fax,Coupe,[0.78950448]
35649,fax,Graduation,[0.78927535]
35650,fax,Birthday,[0.78805755]
35651,fax,Business and Finance,[0.78736169]
35652,fax,Apartments,[0.78723907]
35653,fax,Auto Shows,[0.78704356]
35654,fax,Dining Out,[0.78616083]
35655,fax,Station Wagon,[0.7858322]
35656,fax,Fitness and Exercise,[0.78568943]
35657,feast,Dining Out,[0.82882902]
35658,feast,Food & Drink,[0.82728688]
35659,feast,Wedding,[0.82315258]
35660,feast,Cooking,[0.81828663]
35661,feast,Fashion Events,[0.81457007]
35662,feast,Beauty,[0.81106614]
35663,feast,Camping,[0.81084568]
35664,feast,Religious Events,[0.80899296]
35665,feast,Birds,[0.80831552]
35666,feast,Dating,[0.80679554]
35667,feast,Home Entertaining,[0.80299981]
35668,feast,Shopping,[0.80218742]
35669,feast,Cruises,[0.80072449]
35670,feast,World Cuisines,[0.79891253]
35671,feast,Desserts and Baking,[0.79861822]
35672,feast,Barbecues and Grilling,[0.7985291]
35673,feast,Travel,[0.7975469]
35674,feast,Sports,[0.79633906]
35675,feast,Birthday,[0.79615371]
35676,feast,Wellness,[0.79585654]
35677,feast,Grocery Shopping,[0.79511741]
35678,feast,Graduation,[0.79507251]
35679,feast,Movies,[0.79494579]
35680,feast,Holiday Shopping,[0.79382339]
35681,feast,Coupe,[0.79321853]
35682,feast,Education,[0.78962107]
35683,feast,Comedy Events,[0.78832406]
35684,feast,Healthy Living,[0.7869247]
35685,feast,Shaving,[0.78599729]
35686,feast,Personal Celebrations & Life Events,[0.7857245]
35687,feast,Prom,[0.78524581]
35688,feast,Beach Travel,[0.78505447]
35689,feather,Birds,[0.86248502]
35690,feather,Shaving,[0.80539261]
35691,feather,Air Travel,[0.80422248]
35692,feather,Beauty,[0.80383581]
35693,feather,Cats,[0.7997831]
35694,feather,Travel,[0.79437035]
35695,feather,Reptiles,[0.79366057]
35696,feather,Wedding,[0.79326545]
35697,feather,Hair Care,[0.79166703]
35698,feather,Coupe,[0.78934176]
35699,feather,Graduation,[0.78917074]
35700,feather,Flower Shopping,[0.7881818]
35701,feather,Dogs,[0.78804911]
35702,feather,Sports,[0.78709754]
35703,fedora,Cats,[0.80827055]
35704,fedora,Shaving,[0.80700368]
35705,fedora,Hair Care,[0.80694495]
35706,fedora,Graduation,[0.80397266]
35707,fedora,Desktops,[0.80102186]
35708,fedora,Style & Fashion,[0.80081094]
35709,fedora,Men's Clothing,[0.80047237]
35710,fedora,Birds,[0.79973729]
35711,fedora,Coupe,[0.79964523]
35712,fedora,Women's Clothing,[0.79964366]
35713,fedora,Men's Formal Wear,[0.79941071]
35714,fedora,Dogs,[0.79895174]
35715,fedora,Beauty,[0.79777736]
35716,fedora,Laptops,[0.79584653]
35717,fedora,Makeup and Accessories,[0.79313353]
35718,fedora,Dating,[0.79307967]
35719,fedora,Women's Formal Wear,[0.79126253]
35720,fedora,Science,[0.79065093]
35721,fedora,SUV,[0.78793427]
35722,fedora,Convertible,[0.78694712]
35723,fedora,Camping,[0.78645651]
35724,fedora,Parenting,[0.7861727]
35725,fedora,Musical Instruments,[0.78553242]
35726,feed,Food & Drink,[0.83538764]
35727,feed,Pets,[0.8282175]
35728,feed,Dating,[0.82642357]
35729,feed,Education,[0.82552662]
35730,feed,Beauty,[0.82429106]
35731,feed,Shopping,[0.82116811]
35732,feed,Dining Out,[0.81693997]
35733,feed,Travel,[0.81647063]
35734,feed,Cooking,[0.81270982]
35735,feed,Sports,[0.81103766]
35736,feed,Science,[0.80915456]
35737,feed,Food Industry,[0.8073312]
35738,feed,Movies,[0.80591374]
35739,feed,Birds,[0.80430461]
35740,feed,Large Animals,[0.80429149]
35741,feed,Prom,[0.80215217]
35742,feed,Grocery Shopping,[0.80111505]
35743,feed,Healthy Living,[0.80111418]
35744,feed,Convertible,[0.80105206]
35745,feed,Camping,[0.79902777]
35746,feed,Parenting,[0.79831109]
35747,feed,Land and Farms,[0.79771273]
35748,feed,Cats,[0.79740952]
35749,feed,Wellness,[0.79677716]
35750,feed,Dogs,[0.79555993]
35751,feed,Gardening,[0.79390321]
35752,feed,Fitness and Exercise,[0.79072741]
35753,feed,Home & Garden,[0.78785328]
35754,feed,Zoos & Aquariums,[0.78645404]
35755,feed,Home Entertaining,[0.78586563]
35756,feed,Wedding,[0.78558271]
35757,feed,Reptiles,[0.78555908]
35758,feed,Barbecues and Grilling,[0.78533779]
35759,feed,Household Supplies,[0.7850599]
35760,feedbag,Camping,[0.79014194]
35761,feedbag,Beauty,[0.78962743]
35762,feedbag,Birds,[0.78951367]
35763,feedbag,Shopping,[0.78902594]
35764,feedbag,Pickup Trucks,[0.78649981]
35765,feedbag,Grocery Shopping,[0.78594618]
35766,feedbag,Large Animals,[0.78575672]
35767,feeding,Dating,[0.84852086]
35768,feeding,Education,[0.84571273]
35769,feeding,Cooking,[0.83987473]
35770,feeding,Dining Out,[0.83866993]
35771,feeding,Food & Drink,[0.83841694]
35772,feeding,Shopping,[0.83682196]
35773,feeding,Pets,[0.83675706]
35774,feeding,Parenting,[0.83044645]
35775,feeding,Beauty,[0.82961274]
35776,feeding,Travel,[0.82819544]
35777,feeding,Camping,[0.82744075]
35778,feeding,Sports,[0.82600356]
35779,feeding,Grocery Shopping,[0.82037694]
35780,feeding,Healthy Living,[0.8203663]
35781,feeding,Science,[0.81790859]
35782,feeding,Movies,[0.81782195]
35783,feeding,Gardening,[0.81719118]
35784,feeding,Wellness,[0.81646488]
35785,feeding,Large Animals,[0.81513257]
35786,feeding,Birds,[0.81460128]
35787,feeding,Oral care,[0.81352267]
35788,feeding,Dogs,[0.81327427]
35789,feeding,Shaving,[0.81149121]
35790,feeding,Cats,[0.81029683]
35791,feeding,Food Industry,[0.80978414]
35792,feeding,Fitness and Exercise,[0.80941807]
35793,feeding,Barbecues and Grilling,[0.80891352]
35794,feeding,Prom,[0.80717013]
35795,feeding,Landscaping,[0.80346943]
35796,feeding,Outdoor Activities,[0.80185975]
35797,feeding,Home Entertaining,[0.80071468]
35798,feeding,Graduation,[0.79918439]
35799,feeding,Convertible,[0.79858057]
35800,feeding,Household Supplies,[0.79822976]
35801,feeding,Zoos & Aquariums,[0.79645232]
35802,feeding,Reptiles,[0.7964113]
35803,feeding,Wedding,[0.79618968]
35804,feeding,Birthday,[0.79475087]
35805,feeding,Cruises,[0.79399928]
35806,feeding,Nail Care,[0.7938218]
35807,feeding,Holiday Shopping,[0.79334275]
35808,feeding,Hair Care,[0.79195198]
35809,feeding,Desserts and Baking,[0.79119925]
35810,feeding,Bath and Shower,[0.79114733]
35811,feeding,Commercial Trucks,[0.79037669]
35812,feeding,Medical Health,[0.79017111]
35813,feeding,College Education,[0.78961792]
35814,feeding,Style & Fashion,[0.78926713]
35815,feeding,Automotive,[0.7891749]
35816,feeding,Parks & Nature,[0.78906867]
35817,feeding,Family and Relationships,[0.78863415]
35818,feeding,Land and Farms,[0.78852482]
35819,feeding,World Cuisines,[0.78817255]
35820,feeding,Daycare and Pre-School,[0.78784756]
35821,feeding,Desktops,[0.7878197]
35822,feeding,Bars & Restaurants,[0.78774688]
35823,feeding,Television,[0.785657]
35824,feeding,Flower Shopping,[0.78546692]
35825,feeding,Games and Puzzles,[0.78513554]
35826,feeding chair,Dining Out,[0.81264235]
35827,feeding chair,Camping,[0.80884614]
35828,feeding chair,Minivan,[0.80283259]
35829,feeding chair,Bath and Shower,[0.80265544]
35830,feeding chair,Travel Accessories,[0.80162529]
35831,feeding chair,Parenting,[0.79964087]
35832,feeding chair,Station Wagon,[0.79827498]
35833,feeding chair,Barbecues and Grilling,[0.79701828]
35834,feeding chair,Convertible,[0.79700162]
35835,feeding chair,Household Supplies,[0.79635472]
35836,feeding chair,Outdoor Activities,[0.79631556]
35837,feeding chair,Shopping,[0.79503781]
35838,feeding chair,Cooking,[0.79290574]
35839,feeding chair,SUV,[0.7927315]
35840,feeding chair,Grocery Shopping,[0.7927213]
35841,feeding chair,Gardening,[0.79257561]
35842,feeding chair,Children's Games and Toys,[0.79183348]
35843,feeding chair,Food & Drink,[0.79100399]
35844,feeding chair,Holiday Shopping,[0.79081405]
35845,feeding chair,Large Animals,[0.79058714]
35846,feeding chair,Home Entertaining,[0.78901391]
35847,feeding chair,Desktops,[0.78856011]
35848,feeding chair,Daycare and Pre-School,[0.7870808]
35849,feeding chair,Shaving,[0.7869662]
35850,feeding chair,Coupe,[0.78525276]
35851,feeding chair,Pickup Trucks,[0.78516859]
35852,feeding chair,Dating,[0.78506129]
35853,feline,Cats,[0.88148258]
35854,feline,Dogs,[0.83120771]
35855,feline,Pets,[0.830085]
35856,feline,Birds,[0.81861663]
35857,feline,Reptiles,[0.81113572]
35858,feline,Automotive,[0.8094332]
35859,feline,Convertible,[0.80166799]
35860,feline,Large Animals,[0.79695499]
35861,feline,Parenting,[0.79678278]
35862,feline,SUV,[0.79649545]
35863,feline,Sports,[0.79483271]
35864,feline,Camping,[0.79413547]
35865,feline,Travel,[0.78977304]
35866,feline,Coupe,[0.78887852]
35867,feline,Beauty,[0.78877376]
35868,feline,Science,[0.78856872]
35869,feline,Minivan,[0.7872177]
35870,feline,Dating,[0.78636755]
35871,feline,Shaving,[0.78592726]
35872,mountain lion,Cats,[0.82021739]
35873,mountain lion,Large Animals,[0.81575432]
35874,mountain lion,SUV,[0.81097714]
35875,mountain lion,Dogs,[0.80703798]
35876,mountain lion,Birds,[0.80424089]
35877,mountain lion,Outdoor Activities,[0.79136443]
35878,mountain lion,Reptiles,[0.79130431]
35879,mountain lion,Camping,[0.78877689]
35880,mountain lion,Minivan,[0.78769563]
35881,mountain lion,Africa Travel,[0.78555586]
35882,fence,Landscaping,[0.81858985]
35883,fence,Houses,[0.81410006]
35884,fence,Gardening,[0.81065917]
35885,fence,Home Security,[0.80559842]
35886,fence,Dogs,[0.80455005]
35887,fence,Camping,[0.80434343]
35888,fence,Land and Farms,[0.80347497]
35889,fence,Birds,[0.80278785]
35890,fence,Coupe,[0.79752105]
35891,fence,Desktops,[0.79480193]
35892,fence,Parenting,[0.79451288]
35893,fence,Graduation,[0.79393501]
35894,fence,Home & Garden,[0.79387811]
35895,fence,Sports,[0.79348568]
35896,fence,Apartments,[0.79290566]
35897,fence,SUV,[0.79224099]
35898,fence,Cats,[0.79173618]
35899,fence,Beauty,[0.78913972]
35900,fence,Parks & Nature,[0.78804102]
35901,fence,Education,[0.78784497]
35902,fence,Home Improvement,[0.78716904]
35903,fence,Shaving,[0.78688858]
35904,fence,Shopping,[0.78665747]
35905,fence,Outdoor Activities,[0.78657575]
35906,fence,Science,[0.78620187]
35907,fence,Wedding,[0.78565567]
35908,fender,SUV,[0.81992747]
35909,fender,Pickup Trucks,[0.81772337]
35910,fender,Musical Instruments,[0.8167075]
35911,fender,Minivan,[0.81379115]
35912,fender,Convertible,[0.80790366]
35913,fender,Station Wagon,[0.80498486]
35914,fender,Coupe,[0.80375893]
35915,fender,Commercial Trucks,[0.79952445]
35916,fender,Automotive,[0.79899924]
35917,fender,Auto Parts,[0.7961856]
35918,fender,Motorcycles,[0.79600696]
35919,fender,Laptops,[0.7938869]
35920,fender,Sports,[0.79318694]
35921,fender,Camping,[0.79273172]
35922,fender,Beauty,[0.79062459]
35923,fender,Science,[0.78986969]
35924,fender,Auto Body Styles,[0.78886446]
35925,fender,Television,[0.78876211]
35926,fender,Birds,[0.78872614]
35927,fender,Cats,[0.78850165]
35928,fender,Travel,[0.78846037]
35929,fender,Travel Accessories,[0.78834859]
35930,fender,Road-Side Assistance,[0.78805918]
35931,fender,Parenting,[0.78731105]
35932,fender,Green Vehicles,[0.78720216]
35933,fender,Home Appliances,[0.78711992]
35934,fender,Smartphones,[0.78615855]
35935,fender,Auto Type,[0.78567127]
35936,fender,Gardening,[0.78505166]
35937,fern,Gardening,[0.82839344]
35938,fern,Sports,[0.82390298]
35939,fern,Travel,[0.82368508]
35940,fern,Beauty,[0.823405]
35941,fern,Convertible,[0.82301507]
35942,fern,Pets,[0.82127224]
35943,fern,Education,[0.8205863]
35944,fern,Science,[0.8193267]
35945,fern,Dating,[0.81762748]
35946,fern,Birds,[0.81297441]
35947,fern,Landscaping,[0.81081877]
35948,fern,Shopping,[0.80968805]
35949,fern,Graduation,[0.80871565]
35950,fern,Movies,[0.80757101]
35951,fern,Camping,[0.80632732]
35952,fern,Prom,[0.80412079]
35953,fern,Van,[0.80367868]
35954,fern,Flower Shopping,[0.80263882]
35955,fern,Parks & Nature,[0.8018088]
35956,fern,Reptiles,[0.80135352]
35957,fern,Home & Garden,[0.80109219]
35958,fern,Wellness,[0.79950504]
35959,fern,Sedan,[0.79794138]
35960,fern,Land and Farms,[0.79759963]
35961,fern,Outdoor Activities,[0.79680355]
35962,fern,Dogs,[0.79587095]
35963,fern,Minivan,[0.79416453]
35964,fern,Wedding,[0.79394602]
35965,fern,Shaving,[0.79364473]
35966,fern,Cats,[0.79307762]
35967,fern,SUV,[0.79124421]
35968,fern,Birthday,[0.79119574]
35969,fern,Bath and Shower,[0.79056345]
35970,fern,Coupe,[0.78998541]
35971,fern,Perfume and Fragrance,[0.78995832]
35972,fern,Green Vehicles,[0.78974879]
35973,fern,Parenting,[0.78843837]
35974,fern,Large Animals,[0.78839685]
35975,fern,Cooking,[0.78643273]
35976,fern,Houses,[0.78572445]
35977,ferret,Cats,[0.83937421]
35978,ferret,Pets,[0.81854173]
35979,ferret,Reptiles,[0.81691059]
35980,ferret,Dogs,[0.81508992]
35981,ferret,Birds,[0.81360191]
35982,ferret,Convertible,[0.80771785]
35983,ferret,SUV,[0.79831506]
35984,ferret,Large Animals,[0.79801189]
35985,ferret,Coupe,[0.79601243]
35986,ferret,Sports,[0.79548137]
35987,ferret,Minivan,[0.79323111]
35988,ferret,Travel,[0.791206]
35989,ferret,Camping,[0.7897645]
35990,ferret,Science,[0.7881612]
35991,ferret,Shopping,[0.78628859]
35992,ferris wheel,Events and Attractions,[0.79893353]
35993,ferris wheel,Rail Travel,[0.79854872]
35994,ferris wheel,Sports,[0.79620681]
35995,ferris wheel,Motorcycles,[0.79358334]
35996,ferris wheel,Outdoor Activities,[0.79278509]
35997,ferris wheel,Station Wagon,[0.79242953]
35998,ferris wheel,Cruises,[0.7923843]
35999,ferris wheel,Children's Games and Toys,[0.79069851]
36000,ferris wheel,Coupe,[0.79039287]
36001,ferris wheel,Casinos & Gambling,[0.79011167]
36002,ferris wheel,Wellness,[0.78988065]
36003,ferris wheel,Zoos & Aquariums,[0.78921893]
36004,ferris wheel,Minivan,[0.78881123]
36005,ferris wheel,Travel,[0.78777551]
36006,ferris wheel,Games and Puzzles,[0.78765188]
36007,ferris wheel,Luxury Cars,[0.78634773]
36008,ferris wheel,Shopping,[0.7856353]
36009,ferry,Cruises,[0.8430884]
36010,ferry,Rail Travel,[0.83899629]
36011,ferry,Minivan,[0.82346263]
36012,ferry,Travel,[0.82199291]
36013,ferry,Convertible,[0.81745302]
36014,ferry,Coupe,[0.81727139]
36015,ferry,SUV,[0.81439621]
36016,ferry,Station Wagon,[0.81422718]
36017,ferry,Air Travel,[0.81132363]
36018,ferry,Polar Travel,[0.8080887]
36019,ferry,Camping,[0.80423434]
36020,ferry,Travel Accessories,[0.80369256]
36021,ferry,Commercial Trucks,[0.80218478]
36022,ferry,Beach Travel,[0.80150294]
36023,ferry,Road-Side Assistance,[0.79440888]
36024,ferry,Sedan,[0.79402847]
36025,ferry,Shopping,[0.79381027]
36026,ferry,Apartments,[0.79248781]
36027,ferry,Automotive,[0.79162399]
36028,ferry,Pickup Trucks,[0.79095795]
36029,ferry,Graduation,[0.79076755]
36030,ferry,Houses,[0.7904433]
36031,ferry,Auto Rentals,[0.78924475]
36032,ferry,Wedding,[0.7885747]
36033,ferry,Sports,[0.78805419]
36034,ferry,Birds,[0.78720595]
36035,ferry,Green Vehicles,[0.78716249]
36036,ferry,Movies,[0.78582238]
36037,fertilizer,Gardening,[0.819767]
36038,fertilizer,Landscaping,[0.81355473]
36039,fertilizer,Perfume and Fragrance,[0.79497344]
36040,fertilizer,Land and Farms,[0.78908052]
36041,fertilizer,Household Supplies,[0.78629119]
36042,festival,Fashion Events,[0.85894015]
36043,festival,Concerts & Music Events,[0.84535327]
36044,festival,Camping,[0.84033577]
36045,festival,Comedy Events,[0.83674652]
36046,festival,Wedding,[0.83665466]
36047,festival,Events and Attractions,[0.82787893]
36048,festival,Cinemas and Events,[0.82760018]
36049,festival,Religious Events,[0.82501068]
36050,festival,Theater Venues and Events,[0.8235537]
36051,festival,Shopping,[0.82229797]
36052,festival,Sports,[0.81980129]
36053,festival,Museums & Galleries,[0.81810087]
36054,festival,Awards Shows,[0.81439484]
36055,festival,Prom,[0.81366601]
36056,festival,Travel,[0.8136384]
36057,festival,Movies,[0.81150341]
36058,festival,Graduation,[0.8109529]
36059,festival,Outdoor Activities,[0.8088616]
36060,festival,Dating,[0.80689261]
36061,festival,Cruises,[0.80614001]
36062,festival,Holiday Shopping,[0.80555231]
36063,festival,Dining Out,[0.80514894]
36064,festival,Auto Shows,[0.80480689]
36065,festival,Beauty,[0.80299532]
36066,festival,Wellness,[0.80273021]
36067,festival,Personal Celebrations & Life Events,[0.80072132]
36068,festival,Pop Culture,[0.79862753]
36069,festival,Science,[0.7980367]
36070,festival,Beach Travel,[0.79793974]
36071,festival,Home Entertaining,[0.79773147]
36072,festival,Gardening,[0.79757664]
36073,festival,Barbecues and Grilling,[0.79688088]
36074,festival,Style & Fashion,[0.79686911]
36075,festival,Education,[0.79663738]
36076,festival,Cooking,[0.79516956]
36077,festival,Coupe,[0.79440761]
36078,festival,Musical Instruments,[0.7941775]
36079,festival,Parks & Nature,[0.79291882]
36080,festival,Perfume and Fragrance,[0.7924294]
36081,festival,Fine Art,[0.79201058]
36082,festival,Entertainment Industry,[0.79155876]
36083,festival,Travel Locations,[0.79152719]
36084,festival,Europe Travel,[0.78991015]
36085,festival,Birthday,[0.78957624]
36086,festival,Food & Drink,[0.78941427]
36087,festival,Sedan,[0.78908255]
36088,festival,Flower Shopping,[0.78901121]
36089,festival,SUV,[0.78887773]
36090,festival,Television,[0.78840015]
36091,festival,Home & Garden,[0.78808829]
36092,festival,Zoos & Aquariums,[0.78794448]
36093,festival,Games and Puzzles,[0.78769551]
36094,festival,Books and Literature,[0.78731812]
36095,festival,World Cuisines,[0.7868631]
36096,festival,Landscaping,[0.78588098]
36097,festival,Casinos & Gambling,[0.78558844]
36098,festival,Polar Travel,[0.78521373]
36099,fiber,Sports,[0.82932564]
36100,fiber,Beauty,[0.82815703]
36101,fiber,Science,[0.82519907]
36102,fiber,Convertible,[0.82506387]
36103,fiber,Shopping,[0.82041331]
36104,fiber,Travel,[0.81391411]
36105,fiber,Education,[0.8130811]
36106,fiber,Hair Care,[0.81216046]
36107,fiber,Fitness and Exercise,[0.80388955]
36108,fiber,Dating,[0.80276877]
36109,fiber,Movies,[0.80215724]
36110,fiber,Wellness,[0.80016266]
36111,fiber,Birds,[0.798246]
36112,fiber,Prom,[0.79726796]
36113,fiber,Cats,[0.79650764]
36114,fiber,Pets,[0.79496496]
36115,fiber,Green Vehicles,[0.79492568]
36116,fiber,Shaving,[0.79333054]
36117,fiber,Style & Fashion,[0.79277572]
36118,fiber,Laptops,[0.79277506]
36119,fiber,Smartphones,[0.79188455]
36120,fiber,Television,[0.7892809]
36121,fiber,Fine Art,[0.78896758]
36122,fiber,Gardening,[0.78895514]
36123,fiber,Automotive,[0.78867657]
36124,fiber,Camping,[0.78738364]
36125,fiber,Cruises,[0.7873335]
36126,fiber,Houses,[0.78641103]
36127,fiber,Perfume and Fragrance,[0.78635734]
36128,fiber,Graduation,[0.78609546]
36129,fiber,Technology Industry,[0.78504629]
36130,fiction,Movies,[0.88839806]
36131,fiction,Books and Literature,[0.86572216]
36132,fiction,Science,[0.86527529]
36133,fiction,Sports,[0.85750939]
36134,fiction,Travel,[0.84769444]
36135,fiction,Education,[0.8440767]
36136,fiction,Dating,[0.84101607]
36137,fiction,Beauty,[0.83633167]
36138,fiction,Shopping,[0.83424622]
36139,fiction,Television,[0.82124443]
36140,fiction,Fine Art,[0.81612183]
36141,fiction,Religion & Spirituality,[0.81365693]
36142,fiction,Games and Puzzles,[0.81254998]
36143,fiction,Convertible,[0.81212554]
36144,fiction,Pop Culture,[0.81136351]
36145,fiction,Tablets and E-readers,[0.81086577]
36146,fiction,Style & Fashion,[0.80903475]
36147,fiction,Video Gaming,[0.80886238]
36148,fiction,Cooking,[0.80865888]
36149,fiction,Family and Relationships,[0.80608274]
36150,fiction,Prom,[0.80597989]
36151,fiction,Camping,[0.80584792]
36152,fiction,Board Games and Puzzles,[0.80518126]
36153,fiction,Pets,[0.80504675]
36154,fiction,Graduation,[0.80487882]
36155,fiction,Hobbies & Interests,[0.80432968]
36156,fiction,Business and Finance,[0.80407783]
36157,fiction,Technology & Computing,[0.8021011]
36158,fiction,Space and Astronomy,[0.8017863]
36159,fiction,Parenting,[0.80165379]
36160,fiction,Cruises,[0.80092058]
36161,fiction,Cats,[0.80080758]
36162,fiction,Gardening,[0.80036125]
36163,fiction,Wedding,[0.80001]
36164,fiction,Air Travel,[0.7975854]
36165,fiction,Birthday,[0.79751254]
36166,fiction,Outdoor Activities,[0.79721768]
36167,fiction,Entertainment Industry,[0.79688741]
36168,fiction,Media Industry,[0.79663616]
36169,fiction,Travel Locations,[0.79662945]
36170,fiction,Comedy Events,[0.79634025]
36171,fiction,Wellness,[0.79625722]
36172,fiction,Birds,[0.79492572]
36173,fiction,Music and Audio,[0.79467689]
36174,fiction,Smartphones,[0.79394257]
36175,fiction,Desktops,[0.79383997]
36176,fiction,College Education,[0.79365983]
36177,fiction,Laptops,[0.79315989]
36178,fiction,Home & Garden,[0.79291508]
36179,fiction,Fitness and Exercise,[0.79190963]
36180,fiction,Technology Industry,[0.79185707]
36181,fiction,Cinemas and Events,[0.79177074]
36182,fiction,Real Estate,[0.79152197]
36183,fiction,Shaving,[0.79139489]
36184,fiction,Parks & Nature,[0.79110332]
36185,fiction,Dogs,[0.79017562]
36186,fiction,Houses,[0.79007343]
36187,fiction,Perfume and Fragrance,[0.7900403]
36188,fiction,Casinos & Gambling,[0.78990911]
36189,fiction,Fashion Events,[0.78977225]
36190,fiction,Motorcycles,[0.7886677]
36191,fiction,Automotive,[0.78864191]
36192,fiction,Landscaping,[0.78570778]
36193,fiction,Land and Farms,[0.78545758]
36194,fiction,Apartments,[0.78542135]
36195,fiction,Card Games,[0.78522597]
36196,fiction,Healthy Living,[0.78500935]
36197,fiction book,Books and Literature,[0.89453465]
36198,fiction book,Movies,[0.82681901]
36199,fiction book,Tablets and E-readers,[0.82250498]
36200,fiction book,Shopping,[0.80705065]
36201,fiction book,Science,[0.80697058]
36202,fiction book,Travel,[0.80464281]
36203,fiction book,Religion & Spirituality,[0.80251867]
36204,fiction book,Board Games and Puzzles,[0.80208669]
36205,fiction book,Sports,[0.80117472]
36206,fiction book,Television,[0.79713616]
36207,fiction book,Education,[0.79624204]
36208,fiction book,Fine Art,[0.79414066]
36209,fiction book,Cooking,[0.79382896]
36210,fiction book,Games and Puzzles,[0.79351281]
36211,fiction book,Dating,[0.79332483]
36212,fiction book,Beauty,[0.79271505]
36213,fiction book,Video Gaming,[0.79138876]
36214,fiction book,Home & Garden,[0.7909925]
36215,fiction book,Travel Locations,[0.78990837]
36216,fiction book,Holiday Shopping,[0.78987034]
36217,fiction book,Parenting,[0.78882765]
36218,fiction book,Wedding,[0.78859444]
36219,fiction book,Camping,[0.78839773]
36220,fiction book,Graduation,[0.78807412]
36221,fiction book,Hobbies & Interests,[0.78787093]
36222,fiction book,Travel Accessories,[0.78642833]
36223,fiction book,College Education,[0.78635603]
36224,fiction book,Pop Culture,[0.78548281]
36225,fiction book,Outdoor Activities,[0.78544527]
36226,fiction book,Convertible,[0.78521132]
36227,field,Sports,[0.82323766]
36228,field,Convertible,[0.82041418]
36229,field,Land and Farms,[0.81666914]
36230,field,Science,[0.80397569]
36231,field,Shopping,[0.80305047]
36232,field,Education,[0.8020072]
36233,field,Beauty,[0.79918484]
36234,field,Travel,[0.79779501]
36235,field,Dating,[0.7970935]
36236,field,Prom,[0.79646147]
36237,field,Movies,[0.79278999]
36238,field,Coupe,[0.79238561]
36239,field,Camping,[0.78975363]
36240,field,SUV,[0.78933869]
36241,field,Landscaping,[0.78828767]
36242,field,Office Property,[0.78791805]
36243,field,Wedding,[0.78777919]
36244,field,Gardening,[0.78658625]
36245,field,Station Wagon,[0.78579847]
36246,field,Graduation,[0.78552198]
36247,field road,Road-Side Assistance,[0.83609014]
36248,field road,Land and Farms,[0.81408802]
36249,field road,Rail Travel,[0.81023711]
36250,field road,Commercial Trucks,[0.79347018]
36251,field road,Shopping,[0.79180581]
36252,field road,Station Wagon,[0.79056197]
36253,field road,SUV,[0.79051349]
36254,field road,Outdoor Activities,[0.78915922]
36255,field road,Auto Rentals,[0.78707942]
36256,field road,Auto Repair,[0.78616435]
36257,field road,Motorcycles,[0.78571469]
36258,field road,Green Vehicles,[0.78551728]
36259,field road,Coupe,[0.78533055]
36260,fig,Sports,[0.826647]
36261,fig,Beauty,[0.82529596]
36262,fig,Convertible,[0.82527487]
36263,fig,Dating,[0.81672369]
36264,fig,Shopping,[0.8166516]
36265,fig,Science,[0.81332227]
36266,fig,Movies,[0.81039213]
36267,fig,Birds,[0.80607976]
36268,fig,Travel,[0.80512384]
36269,fig,Education,[0.80240964]
36270,fig,Pets,[0.80183277]
36271,fig,Fine Art,[0.7997041]
36272,fig,Prom,[0.7975797]
36273,fig,Style & Fashion,[0.79634368]
36274,fig,Cats,[0.79340912]
36275,fig,Graduation,[0.79336313]
36276,fig,Fitness and Exercise,[0.79295138]
36277,fig,Coupe,[0.79121409]
36278,fig,Shaving,[0.78996415]
36279,fig,Camping,[0.78856718]
36280,fig,Houses,[0.78668627]
36281,fig,Games and Puzzles,[0.78647798]
36282,fig,Desktops,[0.78640045]
36283,fig,Reptiles,[0.7851051]
36284,fight,Sports,[0.83615024]
36285,fight,Dating,[0.82476854]
36286,fight,Prom,[0.82313105]
36287,fight,Travel,[0.82066861]
36288,fight,Movies,[0.82061687]
36289,fight,Beauty,[0.81651947]
36290,fight,Shopping,[0.81506091]
36291,fight,Science,[0.80914193]
36292,fight,Education,[0.80891025]
